RENTAL_ZONE_HAL_ID,RENTAL_ZONE_HAL_SRC,NAME,CODE,TYPE,CITY,COUNTRY,LATITUDE,LONGITUDE,POI_AIRPORT_X,POI_LONG_DISTANCE_TRAINS_X,POI_SUBURBAN_TRAINS_X,POI_UNDERGROUND_X,ACTIVE_X,COMPANY,COMPANY_GROUP
226258,Standort,Goethe-Uni Bockenheim,6032500008,normal,Frankfurt am Main,Deutschland,8.651848000000000,50.119773000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226263,Standort,Studentenwohnheim Ludwig-Landmann-Str. 343,6048700008,normal,Frankfurt am Main,Deutschland,8.622259000000000,50.128488000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226265,Standort,Studentenwohnheim / Porthstraße,604350004,normal,Frankfurt am Main,Deutschland,8.683525000000000,50.143106000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226266,Standort,Frankenallee / Bushaltestelle Haus Gallus,6032600018,normal,Frankfurt am Main,Deutschland,8.643461000000000,50.104681000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226270,Standort,Industriehof,6048700009,normal,Frankfurt am Main,Deutschland,8.629527000000000,50.128567000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226341,Standort,Studentenwohnheim Sandhöfer Allee 2,6052800014,normal,Frankfurt am Main,Deutschland,8.660119000000000,50.092172000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226345,Standort,Blue-Towers,6052800015,normal,Frankfurt am Main,Deutschland,8.623994000000000,50.080425000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226347,Standort,Niederräder Brücke / DB Autohaus,6052800016,normal,Frankfurt am Main,Deutschland,8.631414000000000,50.087928000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226348,Standort,OLG (Zeil / Oberlandesgericht),6031300008,normal,Frankfurt am Main,Deutschland,8.691069000000000,50.114766000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226445,Standort,IKEA Kassel-Waldau,405,normal,Kassel,Deutschland,9.525462000000000,51.277203000000000,Nein,Nein,Nein,Nein,Ja,Konrad,Call a Bike
226605,Standort,Barkassenanleger/Mengestraße,2712,normal,Hamburg,Deutschland,9.996470000000000,53.499748000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
226607,Standort,Neunenfelder Straße/ Kurt-Emmerich-Platz,2713,normal,Hamburg,Deutschland,10.003843000000000,53.497232000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
226640,Standort,Eurotheum / Neue Mainzer Straße,6031100017,normal,Frankfurt am Main,Deutschland,8.671355000000000,50.113017000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227370,Standort,Europagarten,6032600019,normal,Frankfurt am Main,Deutschland,8.629235000000000,50.108518000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227415,Standort,Wandsbeker Chaussee/ Börnestraße,2413,normal,Hamburg,Deutschland,10.059528000000000,53.570470000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
227445,Standort,zzz4 vormals Sandhofschleife / Paul-Ehrlich-Straße,6059600003,normal,Frankfurt am Main,Deutschland,8.665303000000000,50.093759000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227446,Standort,S-Bahn Station Messe,6032700014,normal,Frankfurt am Main,Deutschland,8.643824000000000,50.112512000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227447,Standort,Ostbahnhof,6031400017,normal,Frankfurt am Main,Deutschland,8.707211000000000,50.112591000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227448,Standort,Stresemannallee / Mörfelder Landstraße,6059800005,normal,Frankfurt am Main,Deutschland,8.671809000000000,50.089418000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227451,Standort,Eschersheimer Landstraße / Holzhausenstraße,6032200009,normal,Frankfurt am Main,Deutschland,8.673526000000000,50.126734000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227452,Standort,Stresemannallee / S-Bahn-Station,6059600005,normal,Frankfurt am Main,Deutschland,8.671173000000000,50.094135000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227455,Standort,Braubachstraße / Domstraße,6031100020,normal,Frankfurt am Main,Deutschland,8.684394000000000,50.111688000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227456,Standort,Luisenstraße / Luisenplatz,6031600008,normal,Frankfurt am Main,Deutschland,8.696687000000000,50.122446000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227457,Standort,Martin-Luther-Straße / Burgstraße,6031600009,normal,Frankfurt am Main,Deutschland,8.697805000000000,50.124297000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227458,Standort,Friedberger Landstraße / Rohrbachstraße,6031800011,normal,Frankfurt am Main,Deutschland,8.692436000000000,50.127562000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227460,Standort,Markus-Krankenhaus,6043100003,normal,Frankfurt am Main,Deutschland,8.646073000000000,50.136706000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227461,Standort,Rohrbachstraße / Hartmann-Ibach-Straße,6038900007,normal,Frankfurt am Main,Deutschland,8.700865000000000,50.129021000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227462,Standort,Sophienstraße / Ginnheimer Straße,6048700014,normal,Frankfurt am Main,Deutschland,8.641289000000000,50.127754000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227464,Standort,Wittelsbacher Allee/ Habsburger Allee,6038500005,normal,Frankfurt am Main,Deutschland,8.705312000000000,50.120042000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227465,Standort,Weidenbornstraße / Comeniusstraße,6038900008,normal,Frankfurt am Main,Deutschland,8.705388000000000,50.131301000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227467,Standort,Saalburgallee / Wittelsbacherallee,6038500006,normal,Frankfurt am Main,Deutschland,8.713568000000000,50.124757000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227468,Standort,Saalburgallee / Kettelerallee,6038500007,normal,Frankfurt am Main,Deutschland,8.717334000000000,50.123605000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227469,Standort,Luxemburger Allee / Rhönstraße,6038500008,normal,Frankfurt am Main,Deutschland,8.712139000000000,50.119304000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227470,Standort,Habsburger Allee / Rhönstraße,6038500009,normal,Frankfurt am Main,Deutschland,8.708494000000000,50.117527000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227471,Standort,Gerbermühlstraße / Wehrstraße,6059400003,normal,Frankfurt am Main,Deutschland,8.721659000000000,50.105270000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227472,Standort,Berger Straße / Eulengasse,6038500010,normal,Frankfurt am Main,Deutschland,8.715317000000000,50.132503000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227473,Standort,Berger Straße / Falltorstraße,6038500011,normal,Frankfurt am Main,Deutschland,8.713783000000000,50.129795000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227474,Standort,Seckbacher Landstraße / Nußbaumstraße,6038900009,normal,Frankfurt am Main,Deutschland,8.712232000000000,50.134939000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227475,Standort,Arnsburger Straße / Mainkurstraße,6038500012,normal,Frankfurt am Main,Deutschland,8.707108000000000,50.125483000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227476,Standort,Kantstraße / Berger Straße,6031600010,normal,Frankfurt am Main,Deutschland,8.695968000000000,50.120549000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227478,Standort,Eschenheimer Tor / Taubenstraße,6032200007,normal,Frankfurt am Main,Deutschland,8.679264000000000,50.116883000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227479,Standort,Am Weißen Stein / Maybachstraße,6043300006,normal,Frankfurt am Main,Deutschland,8.654568000000000,50.158143000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227481,Standort,Eschersheimer Landstraße / Am Weißen Stein,6043300007,normal,Frankfurt am Main,Deutschland,8.657019000000000,50.156612000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227482,Standort,Eschersheimer Landstraße / Am Lindenbaum,6043300008,normal,Frankfurt am Main,Deutschland,8.661008000000000,50.153212000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227483,Standort,Eschersheimer Landstraße / Fritz-Tarnow-Straße,6032000003,normal,Frankfurt am Main,Deutschland,8.668985000000000,50.142730000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227484,Standort,Eschersheimer Landstraße / Grüneburgweg,6032200008,normal,Frankfurt am Main,Deutschland,8.675602000000000,50.121755000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227486,Standort,Gerbermühlstraße / Zum Schlegelhof,6059400015,normal,Frankfurt am Main,Deutschland,8.703269000000000,50.104352000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227487,Standort,Berger Straße / Höhenstraße,6031600011,normal,Frankfurt am Main,Deutschland,8.701228000000000,50.122832000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227494,Standort,HR / Bertramswiese 8,6032000004,normal,Frankfurt am Main,Deutschland,8.675122000000000,50.136631000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227495,Standort,DB Rent-Zentrale / Mainzer Landstr. 169,6032700013,normal,Frankfurt am Main,Deutschland,8.651935000000000,50.106000800000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227503,Standort,Rödelheimer Landstraße / Breitenbachbrücke,6048700015,normal,Frankfurt am Main,Deutschland,8.632981000000000,50.123089000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227712,Standort,Darmstädter Lanstraße / Vergölst / Carglass,6059800004,normal,Frankfurt am Main,Deutschland,8.690760000000000,50.094443000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227726,Standort,Speyerer Straße / Koblenzer Straße,6032700016,normal,Frankfurt am Main,Deutschland,8.648620000000000,50.107348000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227770,Standort,Berta-Kröger-Platz/Wilhelm-Strauß-Weg,2714,normal,Hamburg,Deutschland,10.007016000000000,53.497933000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
227811,Standort,Ruth-Mufang-Straße / Riedbergallee,6043900005,normal,Frankfurt am Main,Deutschland,8.627828000000000,50.174679000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227833,Standort,Campus Riedberg / Institut für Organische Chemie,6043900006,normal,Frankfurt am Main,Deutschland,8.631454000000000,50.172899000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227834,Standort,Altenhöferallee / Werkstattzentrale,6043900007,normal,Frankfurt am Main,Deutschland,8.634040000000000,50.174150000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227837,Standort,Max-von-Laue-Straße / Biologicum,6043900008,normal,Frankfurt am Main,Deutschland,8.628182000000000,50.173016000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227980,Standort,Universitätsklinikum / Theodor-Stern-Kai,6059000003,normal,Frankfurt am Main,Deutschland,8.660744000000000,50.096530000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
229760,Standort,OTTO Group / Wandsbeker Straße,2433,normal,Hamburg,Deutschland,10.070397000000000,53.600260000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
229958,Standort,Gravensteiner Platz,6043500005,normal,Frankfurt am Main,Deutschland,8.698627000000000,50.155353000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
230054,Standort,Grasbrookpark/Überseequartier,2675,normal,Hamburg,Deutschland,9.997945000000000,53.540282000000000,Nein,Nein,Nein,Ja,Ja,StadtRAD Hamburg,Call a Bike
230545,Standort,LMU Projektstandort 1,,normal,München,Deutschland,11.582580000000000,48.153440000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
230546,Standort,LMU Projektstandort 2,,normal,München,Deutschland,11.578547000000000,48.149215000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
230547,Standort,LMU Projektstandort 3,,normal,München,Deutschland,11.560620000000000,48.134320000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
230548,Standort,LMU Projektstandort 4,,normal,München,Deutschland,11.564210000000000,48.129920000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
230549,Standort,LMU Projektstandort 5,,normal,München,Deutschland,11.594883000000000,48.150483000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
230666,Standort,DB Schenker / HOLM,60010001,normal,Flugh. Frankfurt,Deutschland,8.591024000000000,50.056340000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
230679,Standort,Terminal 1 / Busbahnhof,60010002,normal,Flugh. Frankfurt,Deutschland,8.572899000000000,50.051515000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231215,Standort,Bahnhof Troisdorf / Parkhaus Poststraße,58301,normal,Troisdorf,Deutschland,7.149906000000000,50.814619000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231255,Standort,Industriepark Troisdorf / Gierlichstraße,58302,normal,Troisdorf,Deutschland,7.143162000000000,50.824319000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231260,Standort,S-Bahn Freiham,81201,normal,Freiham,Deutschland,11.410466000000000,48.139880000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231558,Standort,Gießener Straße / Ronneburgstraße,6043500006,normal,Frankfurt am Main,Deutschland,8.688623537800000,50.150800149500000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231563,Standort,Gutleutstraße / Untermainanlage,6032900011,normal,Frankfurt am Main,Deutschland,8.672788000000000,50.108060000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231564,Standort,Buchrainplatz,6059900010,normal,Frankfurt am Main,Deutschland,8.724602000000000,50.100060000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231575,Standort,Oeder Weg / Oberweg,6031800010,normal,Frankfurt am Main,Deutschland,8.681046292200000,50.122415980600000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231602,Standort,Im Prüfling / Throner Straße,6038900005,normal,Frankfurt am Main,Deutschland,8.707266451600000,50.129399364200000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231603,Standort,Deutsche Bibliothek,6032200006,normal,Frankfurt am Main,Deutschland,8.683324000000000,50.131716000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231638,Standort,U-Bahn Preungesheim,6043500007,normal,Frankfurt am Main,Deutschland,8.687943000000000,50.158657000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231648,Standort,Rosa-Luxemburg-Straße / Ginnheimer Landstraße,6043100004,normal,Frankfurt am Main,Deutschland,8.646967000000000,50.140270000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231653,Standort,Gartenstraße / Holbeinstraße,6059600004,normal,Frankfurt am Main,Deutschland,8.674717187700000,50.101536360600000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231731,Standort,Deutsche Bundesbank ,6043100005,normal,Frankfurt am Main,Deutschland,8.659581000000000,50.136160000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231798,Standort,Marbachweg / Eckenheimer Landstraße,6043500008,normal,Frankfurt am Main,Deutschland,8.683534000000000,50.141988000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
232067,Standort,Gießener Straße / Marbachweg,6043500009,normal,Frankfurt am Main,Deutschland,8.692212241500000,50.143874408900000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
232102,Standort,Friedberger Landstraße / Dortelweiler Straße ,6038900006,normal,Frankfurt am Main,Deutschland,8.698642000000000,50.139124000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
232330,Standort,Universitätsklinikum / Kernbereich I,6059000001,normal,Frankfurt am Main,Deutschland,8.664178000000000,50.096903000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
232331,Standort,Universitätsklinikum / Kernbereich II,6059000002,normal,Frankfurt am Main,Deutschland,8.660328000000000,50.094201000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
232342,Standort,Universitätsklinikum Parkhaus / Sandhofstraße,6059000004,normal,Frankfurt am Main,Deutschland,8.655518000000000,50.093042000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
232381,Standort,S-Bahn Station Mühlberg,6059900011,normal,Frankfurt am Main,Deutschland,8.700605000000000,50.101738000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
232598,Standort,Mannheimer Straße / Stuttgarter Straße,6032900013,normal,Frankfurt am Main,Deutschland,8.661658000000000,50.104520000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233478,Standort,Hauptbahnhof,21,normal,Wiesbaden,Deutschland,8.244295000000000,50.071112000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233479,Standort,Campus Kurt-Schumacher-Ring,6519700003,normal,Wiesbaden,Deutschland,8.216861000000000,50.080587000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233480,Standort,Campus Unter den Eichen,41,normal,Wiesbaden,Deutschland,8.216175000000000,50.095735000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233481,Standort,Studentenwohnheim Friedrich-Naumann-Straße,40,normal,Wiesbaden,Deutschland,8.219748000000000,50.082990000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233483,Standort,Bahnhof Rüsselsheim,6542800005,normal,Rüsselsheim,Deutschland,8.412663000000000,49.992015000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233484,Standort,Elisabethenstraße Rüsselsheim,6542800006,normal,Rüsselsheim,Deutschland,8.412448000000000,49.991001000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233485,Standort,Campus am Brückweg Rüsselsheim,6542800008,normal,Rüsselsheim,Deutschland,8.424587000000000,49.985714000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233487,Standort,Studentenwohnheim An der Feuerwache Rüsselsheim,6542800007,normal,Rüsselsheim,Deutschland,8.409315000000000,49.984572000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233536,Standort,Troplowitzstraße / Beiersdorf  / NXP,2227,normal,Hamburg,Deutschland,9.957594000000000,53.582793000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
233810,Standort,Hauptbahnhof,3000010,normal,Marburg,Deutschland,8.773742000000000,50.819893000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233819,Standort,Hörsaalgebäude / Biegenstraße,3000020,normal,Marburg,Deutschland,8.774289000000000,50.810965000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233820,Standort,Elisabeth-Blochmann-Platz / Mensa,3000025,normal,Marburg,Deutschland,8.775442000000000,50.808009000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233821,Standort,Universitätsstraße / Fachbereich Rechtswissenschaf,3000030,normal,Marburg,Deutschland,8.770030000000000,50.807118000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233822,Standort,Barfüßerstraße / Fachbereich Wirtschaftswissenscha,3000035,normal,Marburg,Deutschland,8.766564000000000,50.807864000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233823,Standort,Gutenbergstraße / Fachbereich Psychologie,3000040,normal,Marburg,Deutschland,8.770357000000000,50.804518000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233824,Standort,Unisportgelände / Jahnstraße,3000050,normal,Marburg,Deutschland,8.774576000000000,50.803682000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233825,Standort,PhilFak/Universitätsbibliothek,3000027,normal,Marburg,Deutschland,8.779439000000000,50.809572000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233826,Standort,Ortenbergplatz,3000015,normal,Marburg,Deutschland,8.781263000000000,50.816687000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
233976,Standort,Schillerstraße / Sickingenstraße,111,normal,Kassel,Deutschland,9.495327000000000,51.320754000000000,Nein,Nein,Nein,Nein,Ja,Konrad,Call a Bike
233977,Standort,Hegelsbergstraße / Bunsenstraße,314,normal,Kassel,Deutschland,9.493329000000000,51.338563000000000,Nein,Nein,Nein,Nein,Ja,Konrad,Call a Bike
233980,Standort,Am Heimbach / Kohlenstraße,217,normal,Kassel,Deutschland,9.453924000000000,51.308043000000000,Nein,Nein,Nein,Nein,Ja,Konrad,Call a Bike
233993,Standort,Busbahnhof / Bahnhof Spich,58310,normal,Troisdorf,Deutschland,7.115746000000000,50.826754000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
234013,Standort,LMU Projektstandort 6,88008000,normal,München,Deutschland,11.467000000000000,48.113700000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
234014,Standort,LMU Projektstandort 7,88008001,normal,München,Deutschland,11.461000000000000,48.110400000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
234049,Standort,Mensa Lichtwiese,6420500,normal,Darmstadt,Deutschland,8.680467000000000,49.861367000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
234051,Standort,Audimax / Mensa Stadtmitte,6420200,normal,Darmstadt,Deutschland,8.656937000000000,49.875329000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
234052,Standort,Holzhofallee,6420150,normal,Darmstadt,Deutschland,8.636973000000000,49.864072000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
234053,Standort,Hochschulstadion,6420400,normal,Darmstadt,Deutschland,8.671088000000000,49.861406000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
234055,Standort,Hochschulstraße,6420220,normal,Darmstadt,Deutschland,8.655499000000000,49.877131000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
234164,Standort,Bahnhof Karlsruhe Durlach,7602,normal,Karlsruhe,Deutschland,8.462538000000000,49.002111000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
234165,Standort,Karlsruhe Hauptbahnhof (Nordseite),7600,normal,Karlsruhe,Deutschland,8.402521000000000,48.994171000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
234543,Standort,Bahnhof Hennef,57710,normal,Hennef,Deutschland,7.283380000000000,50.773563000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
234578,Standort,LMU Projektstandort 8,,normal,München,Deutschland,11.477500000000000,48.115400000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
234579,Standort,LMU Projektstandort 9,,normal,München,Deutschland,11.474812000000000,48.109307000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
235278,Standort,Christian-Wolff-Häuser,3000080,normal,Marburg,Deutschland,8.779031000000000,50.785590000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
235791,Standort,Halle Rudolf-Breitscheid-Straße,0611,normal,Halle,Deutschland,11.978528000000000,51.477948000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
235792,Standort,Halle Universitätsring,0612,normal,Halle,Deutschland,11.966882000000000,51.487664000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
236728,Standort,Sandershäuser Straße,406,normal,Kassel,Deutschland,9.518756000000000,51.309140000000000,Nein,Nein,Nein,Nein,Ja,Konrad,Call a Bike
236729,Standort,Hess.Rundfunk/KVG,218,normal,Kassel,Deutschland,9.430819000000000,51.314351000000000,Nein,Nein,Nein,Nein,Ja,Konrad,Call a Bike
238779,Standort,Dernsches Gelände,060,normal,Wiesbaden,Deutschland,8.243405000000000,50.080680000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
238782,Standort,Platz der Deutschen Einheit,065,normal,Wiesbaden,Deutschland,8.236023000000000,50.080064000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
238784,Standort,Moritzstraße,075,normal,Wiesbaden,Deutschland,8.238652000000000,50.074521000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
238840,Standort,Bessunger Platz,6420180,normal,Darmstadt,Deutschland,8.651165000000000,49.858031000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
238842,Standort,Heidelberger Straße / Landskronstraße,6420190,normal,Darmstadt,Deutschland,8.646879000000000,49.853492000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
238843,Standort,Wilhelminenplatz,6420170,normal,Darmstadt,Deutschland,8.651567000000000,49.869111000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
238850,Standort,Bürgerpark,6420260,normal,Darmstadt,Deutschland,8.662312000000000,49.886824000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
239026,Standort,Woog / Schul- und Trainingsbad,6420550,normal,Darmstadt,Deutschland,8.672504000000000,49.871576000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
239567,Standort,Campus Bertramstraße,6518500001,normal,Wiesbaden,Deutschland,8.230537000000000,50.079554000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
239568,Standort,Dürerplatz,6519500001,normal,Wiesbaden,Deutschland,8.225471000000000,50.085677000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
239570,Standort,Saalgasse,6508300001,normal,Wiesbaden,Deutschland,8.241614000000000,50.086716000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
239571,Standort,Herderstraße,6518500002,normal,Wiesbaden,Deutschland,8.233611000000000,50.074458000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
239573,Standort,Marcobrunner Straße,6519700001,normal,Wiesbaden,Deutschland,8.226467000000000,50.076601000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
239807,Standort,Bullerdeich/Stadtreinigung Hamburg,2680,normal,Hamburg,Deutschland,10.036850000000000,53.544979000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
240612,Standort,Hauptbahnhof / Taxistand,6032900001,normal,Frankfurt am Main,Deutschland,8.663593000000000,50.107408000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
241147,Standort,Luisenplatz / Rheinstraße,6420300,normal,Darmstadt,Deutschland,8.650092000000000,49.872775000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
